Entry	Entry name	Protein names	Organism	Length	EC number	Gene names	Pathway	Cofactor	Subunit structure [CC]
Q8HVJ6	NDHI_VERJA	NAD(P)H-quinone oxidoreductase subunit I, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit I) (NDH subunit I) (NADH-plastoquinone oxidoreductase subunit I)	Verbesina jacksonii	166	7.1.1.-	ndhI		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01351};  Note=Binds 2 [4Fe-4S] clusters per subunit. {ECO:0000255|HAMAP-Rule:MF_01351};	SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_01351}.
P0CD16	NU2C1_ORYNI	NAD(P)H-quinone oxidoreductase subunit 2 A, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase, subunit 2 A) (NADH-plastoquinone oxidoreductase subunit 2 A)	Oryza nivara (Indian wild rice) (Oryza sativa f. spontanea)	510	7.1.1.-	ndhB1			SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_00445}.
Q7FNS9	NDHJ_ATRBE	NAD(P)H-quinone oxidoreductase subunit J, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit J) (NADH-plastoquinone oxidoreductase subunit J)	Atropa belladonna (Belladonna) (Deadly nightshade)	158	7.1.1.-	ndhJ			SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_01357}.
Q8HVT9	NDHI_DESFU	NAD(P)H-quinone oxidoreductase subunit I, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit I) (NDH subunit I) (NADH-plastoquinone oxidoreductase subunit I)	Desmanthodium fruticosum	166	7.1.1.-	ndhI		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01351};  Note=Binds 2 [4Fe-4S] clusters per subunit. {ECO:0000255|HAMAP-Rule:MF_01351};	SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_01351}.
Q2L909	NDHK_GOSHI	NAD(P)H-quinone oxidoreductase subunit K, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit K) (NADH-plastoquinone oxidoreductase subunit K)	Gossypium hirsutum (Upland cotton) (Gossypium mexicanum)	225	7.1.1.-	ndhK		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01356};  Note=Binds 1 [4Fe-4S] cluster. {ECO:0000255|HAMAP-Rule:MF_01356};	SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_01356}.
P06260	NU4LC_MARPO	NAD(P)H-quinone oxidoreductase subunit 4L, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit 4L) (NADH-plastoquinone oxidoreductase subunit 4L)	Marchantia polymorpha (Liverwort) (Marchantia aquatica)	100	7.1.1.-	ndhE ndh4L			SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_01456}.
Q8HVT0	NDHI_ENYSE	NAD(P)H-quinone oxidoreductase subunit I, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit I) (NDH subunit I) (NADH-plastoquinone oxidoreductase subunit I)	Enydra sessilis (Smallray swampwort)	166	7.1.1.-	ndhI		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01351};  Note=Binds 2 [4Fe-4S] clusters per subunit. {ECO:0000255|HAMAP-Rule:MF_01351};	SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_01351}.
Q09FQ8	NU4LC_NANDO	NAD(P)H-quinone oxidoreductase subunit 4L, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit 4L) (NADH-plastoquinone oxidoreductase subunit 4L)	Nandina domestica (Heavenly bamboo)	101	7.1.1.-	ndhE			SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_01456}.
Q8HVS7	NDHI_ERICN	NAD(P)H-quinone oxidoreductase subunit I, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit I) (NDH subunit I) (NADH-plastoquinone oxidoreductase subunit I)	Eriophyllum congdonii (Congdon's woolly sunflower)	166	7.1.1.-	ndhI		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01351};  Note=Binds 2 [4Fe-4S] clusters per subunit. {ECO:0000255|HAMAP-Rule:MF_01351};	SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_01351}.
P0C332	NU4LC_ORYSA	NAD(P)H-quinone oxidoreductase subunit 4L, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit 4L) (NADH-plastoquinone oxidoreductase subunit 4L)	Oryza sativa (Rice)	101	7.1.1.-	ndhE PA171			SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_01456}.
P0CC61	NU2C2_EUCGG	NAD(P)H-quinone oxidoreductase subunit 2 B, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase, subunit 2 B) (NADH-plastoquinone oxidoreductase subunit 2 B)	Eucalyptus globulus subsp. globulus (Tasmanian blue gum)	510	7.1.1.-	ndhB2			SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_00445}.
Q8WHX7	NU4LC_PSINU	NAD(P)H-quinone oxidoreductase subunit 4L, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit 4L) (NADH-plastoquinone oxidoreductase subunit 4L)	Psilotum nudum (Whisk fern) (Lycopodium nudum)	106	7.1.1.-	ndhE			SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_01456}.
Q8HVS0	NDHI_GRERE	NAD(P)H-quinone oxidoreductase subunit I, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit I) (NDH subunit I) (NADH-plastoquinone oxidoreductase subunit I)	Greenmaniella resinosa	166	7.1.1.-	ndhI		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01351};  Note=Binds 2 [4Fe-4S] clusters per subunit. {ECO:0000255|HAMAP-Rule:MF_01351};	SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_01351}.
Q8HVR9	NDHI_GUATU	NAD(P)H-quinone oxidoreductase subunit I, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit I) (NDH subunit I) (NADH-plastoquinone oxidoreductase subunit I)	Guardiola tulocarpus	166	7.1.1.-	ndhI		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01351};  Note=Binds 2 [4Fe-4S] clusters per subunit. {ECO:0000255|HAMAP-Rule:MF_01351};	SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_01351}.
Q6L3D8	NU4LC_SACHY	NAD(P)H-quinone oxidoreductase subunit 4L, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit 4L) (NADH-plastoquinone oxidoreductase subunit 4L)	Saccharum hybrid (Sugarcane)	101	7.1.1.-	ndhE PS044			SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_01456}.
P0CC81	NU2C2_LACSA	NAD(P)H-quinone oxidoreductase subunit 2 B, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase, subunit 2 B) (NADH-plastoquinone oxidoreductase subunit 2 B)	Lactuca sativa (Garden lettuce)	510	7.1.1.-	ndhB2			SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_00445}.
P46722	NDHI_MAIZE	NAD(P)H-quinone oxidoreductase subunit I, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit I) (NDH subunit I) (NADH-plastoquinone oxidoreductase subunit I)	Zea mays (Maize)	180	7.1.1.-	ndhI frxB		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01351};  Note=Binds 2 [4Fe-4S] clusters per subunit. {ECO:0000255|HAMAP-Rule:MF_01351};	SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_01351}.
Q8HVQ6	NDHI_LAGRA	NAD(P)H-quinone oxidoreductase subunit I, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit I) (NDH subunit I) (NADH-plastoquinone oxidoreductase subunit I)	Lagophylla ramosissima (Branched hareleaf)	166	7.1.1.-	ndhI		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01351};  Note=Binds 2 [4Fe-4S] clusters per subunit. {ECO:0000255|HAMAP-Rule:MF_01351};	SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_01351}.
B2J6S6	NDHK_NOSP7	NAD(P)H-quinone oxidoreductase subunit K (EC 7.1.1.-) (NAD(P)H dehydrogenase I subunit K) (NDH-1 subunit K) (NDH-K)	Nostoc punctiforme (strain ATCC 29133 / PCC 73102)	245	7.1.1.-	ndhK Npun_R5547		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01356};  Note=Binds 1 [4Fe-4S] cluster. {ECO:0000255|HAMAP-Rule:MF_01356};	SUBUNIT: NDH-1 can be composed of about 15 different subunits; different subcomplexes with different compositions have been identified which probably have different functions. {ECO:0000255|HAMAP-Rule:MF_01356}.
P0CC67	NU2C2_GOSHI	NAD(P)H-quinone oxidoreductase subunit 2 B, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase, subunit 2 B) (NADH-plastoquinone oxidoreductase subunit 2 B)	Gossypium hirsutum (Upland cotton) (Gossypium mexicanum)	510	7.1.1.-	ndhB2			SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_00445}.
P0CD03	NU2C2_NUPAD	NAD(P)H-quinone oxidoreductase subunit 2 B, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase, subunit 2 B) (NADH-plastoquinone oxidoreductase subunit 2 B)	Nuphar advena (Common spatterdock) (Nuphar lutea subsp. advena)	510	7.1.1.-	ndhB2			SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_00445}.
P0CC93	NU2C2_MORIN	NAD(P)H-quinone oxidoreductase subunit 2 B, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase, subunit 2 B) (NADH-plastoquinone oxidoreductase subunit 2 B)	Morus indica (Mulberry)	510	7.1.1.-	ndhB2 ndhB-B MoinCp081			SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_00445}.
Q2VEC8	NU4LC_SOLTU	NAD(P)H-quinone oxidoreductase subunit 4L, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit 4L) (NADH-plastoquinone oxidoreductase subunit 4L)	Solanum tuberosum (Potato)	101	7.1.1.-	ndhE			SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_01456}.
Q8HVP9	NDHI_LIPIN	NAD(P)H-quinone oxidoreductase subunit I, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit I) (NDH subunit I) (NADH-plastoquinone oxidoreductase subunit I)	Lipochaeta integrifolia (Kure atoll nehe) (Melanthera integrifolia)	166	7.1.1.-	ndhI		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01351};  Note=Binds 2 [4Fe-4S] clusters per subunit. {ECO:0000255|HAMAP-Rule:MF_01351};	SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_01351}.
Q9TL56	NU5C_CARCG	NAD(P)H-quinone oxidoreductase subunit 5, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit 5) (NADH-plastoquinone oxidoreductase subunit 5)	Carpenteria californica (Tree anemone)	743	7.1.1.-	ndhF			SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000250}.
Q31BW4	NDHL_PROM9	NAD(P)H-quinone oxidoreductase subunit L (EC 7.1.1.-) (NAD(P)H dehydrogenase I subunit L) (NDH-1 subunit L) (NDH-L)	Prochlorococcus marinus (strain MIT 9312)	77	7.1.1.-	ndhL PMT9312_0570			SUBUNIT: NDH-1 can be composed of about 15 different subunits; different subcomplexes with different compositions have been identified which probably have different functions. {ECO:0000255|HAMAP-Rule:MF_01355}.
B3TN96	NU5C_BRADI	NAD(P)H-quinone oxidoreductase subunit 5, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit 5) (NADH-plastoquinone oxidoreductase subunit 5)	Brachypodium distachyon (Purple false brome) (Trachynia distachya)	741	7.1.1.-	ndhF			SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000250}.
A2BP93	NDHK_PROMS	NAD(P)H-quinone oxidoreductase subunit K (EC 7.1.1.-) (NAD(P)H dehydrogenase I subunit K) (NDH-1 subunit K) (NDH-K)	Prochlorococcus marinus (strain AS9601)	244	7.1.1.-	ndhK A9601_03161		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01356};  Note=Binds 1 [4Fe-4S] cluster. {ECO:0000255|HAMAP-Rule:MF_01356};	SUBUNIT: NDH-1 can be composed of about 15 different subunits; different subcomplexes with different compositions have been identified which probably have different functions. {ECO:0000255|HAMAP-Rule:MF_01356}.
Q7V2B1	NDHL_PROMP	NAD(P)H-quinone oxidoreductase subunit L (EC 7.1.1.-) (NAD(P)H dehydrogenase I subunit L) (NDH-1 subunit L) (NDH-L)	Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4)	77	7.1.1.-	ndhL PMM0570			SUBUNIT: NDH-1 can be composed of about 15 different subunits; different subcomplexes with different compositions have been identified which probably have different functions. {ECO:0000255|HAMAP-Rule:MF_01355}.
Q00243	NU6C_LEPBY	NAD(P)H-quinone oxidoreductase chain 6 (EC 7.1.1.-) (NAD(P)H dehydrogenase I, chain 6) (NDH-1, chain 6)	Leptolyngbya boryana (Plectonema boryanum)	199	7.1.1.-	ndhG ndh6			
P51100	NU5C_GERJA	NAD(P)H-quinone oxidoreductase subunit 5, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit 5) (NADH-plastoquinone oxidoreductase subunit 5)	Gerbera jamesonii (Transvaal daisy)	744	7.1.1.-	ndhF			SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000250}.
A4QKT6	NU3C_CRUWA	NAD(P)H-quinone oxidoreductase subunit 3, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit 3) (NADH-plastoquinone oxidoreductase subunit 3)	Crucihimalaya wallichii (Rock-cress) (Arabidopsis campestris)	120	7.1.1.-	ndhC			SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_01394}.
Q67IB2	NU2C_MUIMA	NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase, subunit 2) (NADH-plastoquinone oxidoreductase subunit 2)	Muilla maritima (Sea muilla) (Hesperoscordum maritimum)	510	7.1.1.-	ndhB			SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_00445}.
A2C7C1	NU2C_PROM3	NAD(P)H-quinone oxidoreductase subunit 2 (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit 2) (NADH-plastoquinone oxidoreductase subunit 2) (NDH-1, subunit 2)	Prochlorococcus marinus (strain MIT 9303)	523	7.1.1.-	ndhB P9303_06291			SUBUNIT: NDH-1 can be composed of about 15 different subunits; different subcomplexes with different compositions have been identified which probably have different functions. {ECO:0000255|HAMAP-Rule:MF_00445}.
Q7V2N8	NU2C_PROMP	NAD(P)H-quinone oxidoreductase subunit 2 (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit 2) (NADH-plastoquinone oxidoreductase subunit 2) (NDH-1, subunit 2)	Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4)	506	7.1.1.-	ndhB PMM0435			SUBUNIT: NDH-1 can be composed of about 15 different subunits; different subcomplexes with different compositions have been identified which probably have different functions. {ECO:0000255|HAMAP-Rule:MF_00445}.
A6H5P2	NU4C_CYCTA	NAD(P)H-quinone oxidoreductase chain 4, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase, chain 4) (NADH-plastoquinone oxidoreductase chain 4)	Cycas taitungensis (Prince sago) (Cycas taiwaniana)	500	7.1.1.-	ndhD			
B2XWJ4	NU6C_FAGEA	NAD(P)H-quinone oxidoreductase subunit 6, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit 6) (NADH-plastoquinone oxidoreductase subunit 6)	Fagopyrum esculentum subsp. ancestrale (Wild buckwheat)	176	7.1.1.-	ndhG			SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000250}.
Q31952	NU5C_CAPBA	NAD(P)H-quinone oxidoreductase subunit 5, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit 5) (NADH-plastoquinone oxidoreductase subunit 5) (Fragment)	Capsicum baccatum (Peruvian pepper)	695	7.1.1.-	ndhF			SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000250}.
Q19V60	NU5C_CHLAT	NAD(P)H-quinone oxidoreductase subunit 5, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit 5) (NADH-plastoquinone oxidoreductase subunit 5)	Chlorokybus atmophyticus (Soil alga)	655	7.1.1.-	ndhF			SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000250}.
A8SEF4	NU4C_CERDE	NAD(P)H-quinone oxidoreductase chain 4, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase, chain 4) (NADH-plastoquinone oxidoreductase chain 4)	Ceratophyllum demersum (Rigid hornwort) (Coontail)	500	7.1.1.-	ndhD			
A9L9E4	NU5C_LEMMI	NAD(P)H-quinone oxidoreductase subunit 5, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit 5) (NADH-plastoquinone oxidoreductase subunit 5)	Lemna minor (Common duckweed)	742	7.1.1.-	ndhF			SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000250}.
A8Y9D4	NU5C_LOLPR	NAD(P)H-quinone oxidoreductase subunit 5, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit 5) (NADH-plastoquinone oxidoreductase subunit 5)	Lolium perenne (Perennial ryegrass)	741	7.1.1.-	ndhF LopeCp102			SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000250}.
Q49KZ3	NU3C_EUCGG	NAD(P)H-quinone oxidoreductase subunit 3, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit 3) (NADH-plastoquinone oxidoreductase subunit 3)	Eucalyptus globulus subsp. globulus (Tasmanian blue gum)	120	7.1.1.-	ndhC			SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_01394}.
Q09X13	NDHK_MORIN	NAD(P)H-quinone oxidoreductase subunit K, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit K) (NADH-plastoquinone oxidoreductase subunit K)	Morus indica (Mulberry)	226	7.1.1.-	ndhK MoinCp025		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01356};  Note=Binds 1 [4Fe-4S] cluster. {ECO:0000255|HAMAP-Rule:MF_01356};	SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_01356}.
Q31D22	NDHI_PROM9	NAD(P)H-quinone oxidoreductase subunit I (EC 7.1.1.-) (NAD(P)H dehydrogenase I subunit I) (NDH-1 subunit I) (NDH-I)	Prochlorococcus marinus (strain MIT 9312)	208	7.1.1.-	ndhI PMT9312_0161		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01351};  Note=Binds 2 [4Fe-4S] clusters per subunit. {ECO:0000255|HAMAP-Rule:MF_01351};	SUBUNIT: NDH-1 is composed of at least 11 different subunits. {ECO:0000255|HAMAP-Rule:MF_01351}.
Q2PMN2	NU4C_SOYBN	NAD(P)H-quinone oxidoreductase chain 4, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase, chain 4) (NADH-plastoquinone oxidoreductase chain 4)	Glycine max (Soybean) (Glycine hispida)	498	7.1.1.-	ndhD			
Q9M3I5	NDHH_SPIOL	NAD(P)H-quinone oxidoreductase subunit H, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit H) (NADH-plastoquinone oxidoreductase 49 kDa subunit) (NADH-plastoquinone oxidoreductase subunit H)	Spinacia oleracea (Spinach)	393	7.1.1.-	ndhH			SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_01358}.
Q7TUH1	NDHI_PROMP	NAD(P)H-quinone oxidoreductase subunit I (EC 7.1.1.-) (NAD(P)H dehydrogenase I subunit I) (NDH-1 subunit I) (NDH-I)	Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4)	208	7.1.1.-	ndhI PMM0159		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01351};  Note=Binds 2 [4Fe-4S] clusters per subunit. {ECO:0000255|HAMAP-Rule:MF_01351};	SUBUNIT: NDH-1 is composed of at least 11 different subunits. {ECO:0000255|HAMAP-Rule:MF_01351}.
Q8HVM1	NDHI_RAIAR	NAD(P)H-quinone oxidoreductase subunit I, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit I) (NDH subunit I) (NADH-plastoquinone oxidoreductase subunit I)	Raillardella argentea (Silky raillardella)	166	7.1.1.-	ndhI		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01351};  Note=Binds 2 [4Fe-4S] clusters per subunit. {ECO:0000255|HAMAP-Rule:MF_01351};	SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_01351}.
Q6L396	NDHJ_SACHY	NAD(P)H-quinone oxidoreductase subunit J, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit J) (NADH-plastoquinone oxidoreductase subunit J)	Saccharum hybrid (Sugarcane)	159	7.1.1.-	ndhJ PS124			SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_01357}.
Q2PMN6	NDHI_SOYBN	NAD(P)H-quinone oxidoreductase subunit I, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit I) (NDH subunit I) (NADH-plastoquinone oxidoreductase subunit I)	Glycine max (Soybean) (Glycine hispida)	163	7.1.1.-	ndhI		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01351};  Note=Binds 2 [4Fe-4S] clusters per subunit. {ECO:0000255|HAMAP-Rule:MF_01351};	SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_01351}.
