Entry	Entry name	Protein names	Organism	Length	EC number	Gene names	Pathway	Cofactor	Subunit structure [CC]
Q56362	HUPD_THIRO	Hydrogenase expression/formation protein HupD	Thiocapsa roseopersicina	221		hupD			
A3CSZ5	MTD_METMJ	F420-dependent methylenetetrahydromethanopterin dehydrogenase (MTD) (EC 1.5.98.1) (Coenzyme F420-dependent N5,N10-methylenetetrahydromethanopterin dehydrogenase)	Methanoculleus marisnigri (strain ATCC 35101 / DSM 1498 / JR1)	280	1.5.98.1	mtd Memar_0562	PATHWAY: One-carbon metabolism; methanogenesis from CO(2); 5,10-methylene-5,6,7,8-tetrahydromethanopterin from 5,10-methenyl-5,6,7,8-tetrahydromethanopterin (coenzyme F420 route): step 1/1. {ECO:0000255|HAMAP-Rule:MF_00058}.		
A7GRL0	PYRK_BACCN	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit (Dihydroorotate oxidase B, electron transfer subunit)	Bacillus cytotoxicus (strain DSM 22905 / CIP 110041 / 391-98 / NVH 391-98)	259		pyrK Bcer98_2534	PATHWAY: Pyrimidine metabolism; UMP biosynthesis via de novo pathway; orotate from (S)-dihydroorotate (NAD(+) route): step 1/1. {ECO:0000255|HAMAP-Rule:MF_01211}.	COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601; Evidence={ECO:0000255|HAMAP-Rule:MF_01211};  Note=Binds 1 [2Fe-2S] cluster per subunit. {ECO:0000255|HAMAP-Rule:MF_01211}; COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01211};  Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01211};	SUBUNIT: Heterotetramer of 2 PyrK and 2 PyrD type B subunits. {ECO:0000255|HAMAP-Rule:MF_01211}.
Q65JU6	PYRK_BACLD	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit (Dihydroorotate oxidase B, electron transfer subunit)	Bacillus licheniformis (strain ATCC 14580 / DSM 13 / JCM 2505 / NBRC 12200 / NCIMB 9375 / NRRL NRS-1264 / Gibson 46)	256		pyrK BLi01773 BL02277	PATHWAY: Pyrimidine metabolism; UMP biosynthesis via de novo pathway; orotate from (S)-dihydroorotate (NAD(+) route): step 1/1. {ECO:0000255|HAMAP-Rule:MF_01211}.	COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601; Evidence={ECO:0000255|HAMAP-Rule:MF_01211};  Note=Binds 1 [2Fe-2S] cluster per subunit. {ECO:0000255|HAMAP-Rule:MF_01211}; COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01211};  Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01211};	SUBUNIT: Heterotetramer of 2 PyrK and 2 PyrD type B subunits. {ECO:0000255|HAMAP-Rule:MF_01211}.
P25983	PYRK_BACSU	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit (Dihydroorotate oxidase B, electron transfer subunit)	Bacillus subtilis (strain 168)	256		pyrK pyrDB pyrDII pyrZ ylxD BSU15530	PATHWAY: Pyrimidine metabolism; UMP biosynthesis via de novo pathway; orotate from (S)-dihydroorotate (NAD(+) route): step 1/1.	COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601; Evidence={ECO:0000269|PubMed:10545205};  Note=Binds 1 [2Fe-2S] cluster per subunit. {ECO:0000269|PubMed:10545205}; COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000269|PubMed:10545205};  Note=Binds 1 FAD per subunit. {ECO:0000269|PubMed:10545205};	SUBUNIT: Heterotetramer of 2 PyrK and 2 PyrD type B subunits. {ECO:0000269|PubMed:10545205}.
P58886	PYRK_METAC	Probable dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit (Dihydroorotate oxidase B, electron transfer subunit)	Methanosarcina acetivorans (strain ATCC 35395 / DSM 2834 / JCM 12185 / C2A)	259		pyrK MA_0584	PATHWAY: Pyrimidine metabolism; UMP biosynthesis via de novo pathway; orotate from (S)-dihydroorotate (NAD(+) route): step 1/1. {ECO:0000255|HAMAP-Rule:MF_01211}.	COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601; Evidence={ECO:0000255|HAMAP-Rule:MF_01211};  Note=Binds 1 [2Fe-2S] cluster per subunit. {ECO:0000255|HAMAP-Rule:MF_01211}; COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01211};  Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01211};	SUBUNIT: Heterotetramer of 2 PyrK and 2 PyrD type B subunits. {ECO:0000255|HAMAP-Rule:MF_01211}.
Q5JJ90	PYRK_THEKO	Probable dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit (Dihydroorotate oxidase B, electron transfer subunit)	Thermococcus kodakarensis (strain ATCC BAA-918 / JCM 12380 / KOD1) (Pyrococcus kodakaraensis (strain KOD1))	233		pyrK TK1806	PATHWAY: Pyrimidine metabolism; UMP biosynthesis via de novo pathway; orotate from (S)-dihydroorotate (NAD(+) route): step 1/1. {ECO:0000255|HAMAP-Rule:MF_01211}.	COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601; Evidence={ECO:0000255|HAMAP-Rule:MF_01211};  Note=Binds 1 [2Fe-2S] cluster per subunit. {ECO:0000255|HAMAP-Rule:MF_01211}; COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01211};  Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01211};	SUBUNIT: Heterotetramer of 2 PyrK and 2 PyrD type B subunits. {ECO:0000255|HAMAP-Rule:MF_01211}.
Q02999	YH20_RHOCA	Uncharacterized 16.1 kDa protein in hypE 3'region (ORF20)	Rhodobacter capsulatus (Rhodopseudomonas capsulata)	151					
Q58089	Y676_METJA	Putative hydrogenase expression/formation protein MJ0676	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	335		MJ0676			
P14377	ZRAS_ECOLI	Sensor protein ZraS (EC 2.7.13.3)	Escherichia coli (strain K12)	465	2.7.13.3	zraS hydH b4003 JW3967			
P81334	VHUD_METJA	F420-non-reducing hydrogenase vhu iron-sulfur subunit D (EC 1.12.99.-)	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	134	1.12.99.-	vhuD MJ1190.1		COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601; Evidence={ECO:0000250};  Note=Binds 1 [2Fe-2S] cluster. {ECO:0000250};	SUBUNIT: The F420-non-reducing hydrogenase vhu is composed of four subunits; VhuA, VhuD, VhuG and VhuU. {ECO:0000250}.
Q8TXN5	VHUD_METKA	F420-non-reducing hydrogenase vhu iron-sulfur subunit D (EC 1.12.99.-)	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	132	1.12.99.-	vhuD MK0627		COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601; Evidence={ECO:0000250};  Note=Binds 1 [2Fe-2S] cluster. {ECO:0000250};	SUBUNIT: The F420-non-reducing hydrogenase vhu is composed of four subunits; VhuA, VhuD, VhuG and VhuU. {ECO:0000250}.
P0AAM3	HYPC_ECOLI	Hydrogenase maturation factor HypC (Chaperone-type protein HypC) (Hydrogenase accessory chaperone HypC)	Escherichia coli (strain K12)	90		hypC b2728 JW2698	PATHWAY: Protein modification; [NiFe] hydrogenase maturation. {ECO:0000305}.		SUBUNIT: Homodimer (PubMed:9485446). Interacts with HypD (PubMed:12441107, PubMed:15504408, PubMed:23022438). Also forms a complex with HypD and HypE (PubMed:15504408). Interacts with the precursor form of HycE (pre-HycE), the large subunit of hydrogenase 3 (PubMed:9485446, PubMed:10783387, PubMed:12441107). {ECO:0000269|PubMed:10783387, ECO:0000269|PubMed:12441107, ECO:0000269|PubMed:15504408, ECO:0000269|PubMed:23022438, ECO:0000269|PubMed:9485446}.
Q8RDB2	HYPA_CALS4	Hydrogenase maturation factor HypA	Caldanaerobacter subterraneus subsp. tengcongensis (strain DSM 15242 / JCM 11007 / NBRC 100824 / MB4) (Thermoanaerobacter tengcongensis)	114		hypA hybF TTE0129			
Q5L0U2	PYRK_GEOKA	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit (Dihydroorotate oxidase B, electron transfer subunit)	Geobacillus kaustophilus (strain HTA426)	257		pyrK GK1153	PATHWAY: Pyrimidine metabolism; UMP biosynthesis via de novo pathway; orotate from (S)-dihydroorotate (NAD(+) route): step 1/1. {ECO:0000255|HAMAP-Rule:MF_01211}.	COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601; Evidence={ECO:0000255|HAMAP-Rule:MF_01211};  Note=Binds 1 [2Fe-2S] cluster per subunit. {ECO:0000255|HAMAP-Rule:MF_01211}; COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01211};  Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01211};	SUBUNIT: Heterotetramer of 2 PyrK and 2 PyrD type B subunits. {ECO:0000255|HAMAP-Rule:MF_01211}.
Q02YJ2	PYRK_LACLS	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit (Dihydroorotate oxidase B, electron transfer subunit)	Lactococcus lactis subsp. cremoris (strain SK11)	262		pyrK LACR_1470	PATHWAY: Pyrimidine metabolism; UMP biosynthesis via de novo pathway; orotate from (S)-dihydroorotate (NAD(+) route): step 1/1. {ECO:0000255|HAMAP-Rule:MF_01211}.	COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601; Evidence={ECO:0000255|HAMAP-Rule:MF_01211};  Note=Binds 1 [2Fe-2S] cluster per subunit. {ECO:0000255|HAMAP-Rule:MF_01211}; COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01211};  Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01211};	SUBUNIT: Heterotetramer of 2 PyrK and 2 PyrD type B subunits. {ECO:0000255|HAMAP-Rule:MF_01211}.
B8ERW8	HYPA_METSB	Hydrogenase maturation factor HypA	Methylocella silvestris (strain DSM 15510 / CIP 108128 / LMG 27833 / NCIMB 13906 / BL2)	113		hypA Msil_2745			
E7FHN9	HYD2B_PYRFU	Sulfhydrogenase 2 subunit beta (EC 1.12.98.4) (Hydrogenase-II subunit beta) (H-II beta) (Sulfhydrogenase II subunit beta) (Sulfur reductase subunit ShyB)	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	334	1.12.98.4	shyB PF1329		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000269|PubMed:10714990};  Note=Binds 2 [4Fe-4S] clusters. {ECO:0000269|PubMed:10714990};	SUBUNIT: Dimer of heterotetramer of alpha, beta, gamma and delta subunits. The nickel-containing alpha and delta subunits constitute the hydrogenase activity. The beta and gamma subunits (flavin-containing dimer) constitute the sulfur reductase activity. {ECO:0000269|PubMed:10714990, ECO:0000269|PubMed:11265463}.
A6VIB6	HMD_METM7	5,10-methenyltetrahydromethanopterin hydrogenase (EC 1.12.98.2) (H(2)-dependent methylene-H(4)MPT dehydrogenase) (H(2)-forming N(5),N(10)-methylenetetrahydromethanopterin dehydrogenase) (N(5),N(10)-methenyltetrahydromethanopterin hydrogenase)	Methanococcus maripaludis (strain C7 / ATCC BAA-1331)	354	1.12.98.2	hmd MmarC7_1126	PATHWAY: One-carbon metabolism; methanogenesis from CO(2); 5,10-methylene-5,6,7,8-tetrahydromethanopterin from 5,10-methenyl-5,6,7,8-tetrahydromethanopterin (hydrogen route): step 1/1. {ECO:0000255|HAMAP-Rule:MF_01090}.		
Q57884	HYPB_METJA	Probable hydrogenase maturation factor HypB	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	221		hypB MJ0442			SUBUNIT: Homodimer. {ECO:0000269|PubMed:16807243}.
Q02987	HYPF_RHOCA	Carbamoyltransferase HypF (EC 6.2.-.-) (Carbamoyl phosphate-converting enzyme HypF) ([NiFe]-hydrogenase maturation factor HypF) (Hydrogenase maturation protein HypF)	Rhodobacter capsulatus (Rhodopseudomonas capsulata)	739	6.2.-.-	hypF	PATHWAY: Protein modification; [NiFe] hydrogenase maturation. {ECO:0000250|UniProtKB:P30131}.		
B3N018	NARF_DROAN	Probable cytosolic Fe-S cluster assembly factor GF22738	Drosophila ananassae (Fruit fly)	476		GF22738			
Q06173	PHNS1_DESVH	Periplasmic [NiFe] hydrogenase small subunit 1 (EC 1.12.2.1) (NiFe hydrogenlyase small chain 1)	Desulfovibrio vulgaris (strain Hildenborough / ATCC 29579 / DSM 644 / NCIMB 8303)	317	1.12.2.1	hynB1 hynB-1 DVU_1921		COFACTOR: Name=[3Fe-4S] cluster; Xref=ChEBI:CHEBI:21137; Evidence={ECO:0000250};  Note=Binds 1 [3Fe-4S] cluster. {ECO:0000250}; COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000250};  Note=Binds 2 [4Fe-4S] clusters. {ECO:0000250};	SUBUNIT: Heterodimer of a large and a small subunit.
Q2LVX4	HYPA_SYNAS	Hydrogenase maturation factor HypA	Syntrophus aciditrophicus (strain SB)	114		hypA SYNAS_23590 SYN_00595			
P0AAM5	HYPC_ECO57	Hydrogenase maturation factor HypC	Escherichia coli O157:H7	90		hypC Z4037 ECs3584	PATHWAY: Protein modification; [NiFe] hydrogenase maturation. {ECO:0000250|UniProtKB:P0AAM3}.		
B6K2N0	NAR1_SCHJY	Cytosolic Fe-S cluster assembly factor NAR1 homolog (Nuclear architecture-related protein 1 homolog)	Schizosaccharomyces japonicus (strain yFS275 / FY16936) (Fission yeast)	515		SJAG_02497			
C1KWD3	PYRK_LISMC	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit (Dihydroorotate oxidase B, electron transfer subunit)	Listeria monocytogenes serotype 4b (strain CLIP80459)	254		pyrK Lm4b_01850	PATHWAY: Pyrimidine metabolism; UMP biosynthesis via de novo pathway; orotate from (S)-dihydroorotate (NAD(+) route): step 1/1. {ECO:0000255|HAMAP-Rule:MF_01211}.	COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601; Evidence={ECO:0000255|HAMAP-Rule:MF_01211};  Note=Binds 1 [2Fe-2S] cluster per subunit. {ECO:0000255|HAMAP-Rule:MF_01211}; COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01211};  Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01211};	SUBUNIT: Heterotetramer of 2 PyrK and 2 PyrD type B subunits. {ECO:0000255|HAMAP-Rule:MF_01211}.
P48344	RUBL_BRADU	Probable rubredoxin HupI	Bradyrhizobium diazoefficiens (strain JCM 10833 / IAM 13628 / NBRC 14792 / USDA 110)	69		hupI bsl6935		COFACTOR: Name=Fe(3+); Xref=ChEBI:CHEBI:29034; Evidence={ECO:0000250};  Note=Binds 1 Fe(3+) ion per subunit. {ECO:0000250};	
P84624	VHCD_ARCPA	F420-non-reducing hydrogenase iron-sulfur subunit D (EC 1.12.99.-)	Archaeoglobus profundus (strain DSM 5631 / JCM 9629 / NBRC 100127 / Av18)	137	1.12.99.-	mvhD Arcpr_1552		COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601; Evidence={ECO:0000269|PubMed:15009189};  Note=Binds 1 [2Fe-2S] cluster. {ECO:0000269|PubMed:15009189};	SUBUNIT: The F420-non-reducing hydrogenase is composed of three subunits; MvhA, MvhD and MvhG. It forms a complex with the heterodisulfide reductase (Hdr). {ECO:0000269|PubMed:15009189}.
Q8XBW0	HYBE_ECO57	Hydrogenase-2 operon protein HybE	Escherichia coli O157:H7	162		hybE Z4346 ECs3877			
B3QQ33	HYPA_CHLP8	Hydrogenase maturation factor HypA	Chlorobaculum parvum (strain NCIB 8327) (Chlorobium vibrioforme subsp. thiosulfatophilum (strain DSM 263 / NCIB 8327))	113		hypA Cpar_1640			
Q43957	HUPQ_AZOCH	Hydrogenase expression/formation protein HupQ	Azotobacter chroococcum mcd 1	284		hupQ			
P25981	YADH_CLOBE	Uncharacterized protein in adh 3'region	Clostridium beijerinckii (Clostridium MP)	296					
B9IVW2	PYRK_BACCQ	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit (Dihydroorotate oxidase B, electron transfer subunit)	Bacillus cereus (strain Q1)	259		pyrK BCQ_3671	PATHWAY: Pyrimidine metabolism; UMP biosynthesis via de novo pathway; orotate from (S)-dihydroorotate (NAD(+) route): step 1/1. {ECO:0000255|HAMAP-Rule:MF_01211}.	COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601; Evidence={ECO:0000255|HAMAP-Rule:MF_01211};  Note=Binds 1 [2Fe-2S] cluster per subunit. {ECO:0000255|HAMAP-Rule:MF_01211}; COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01211};  Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01211};	SUBUNIT: Heterotetramer of 2 PyrK and 2 PyrD type B subunits. {ECO:0000255|HAMAP-Rule:MF_01211}.
Q9XBL8	RUBR_ANAVT	Rubredoxin (Rd)	Anabaena variabilis (strain ATCC 29413 / PCC 7937)	111		rub hoxR Ava_1857		COFACTOR: Name=Fe(3+); Xref=ChEBI:CHEBI:29034; Evidence={ECO:0000250};  Note=Binds 1 Fe(3+) ion per subunit. {ECO:0000250};	
P0A703	HYBF_ECOLI	Hydrogenase maturation factor HybF (Hydrogenase nickel incorporation protein HybF) (Hydrogenase-2 operon protein HybF)	Escherichia coli (strain K12)	113		hybF b2991 JW5493			SUBUNIT: Monomer. {ECO:0000269|PubMed:15090500}.
Q71YI2	PYRK_LISMF	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit (Dihydroorotate oxidase B, electron transfer subunit)	Listeria monocytogenes serotype 4b (strain F2365)	254		pyrK LMOf2365_1862	PATHWAY: Pyrimidine metabolism; UMP biosynthesis via de novo pathway; orotate from (S)-dihydroorotate (NAD(+) route): step 1/1. {ECO:0000255|HAMAP-Rule:MF_01211}.	COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601; Evidence={ECO:0000255|HAMAP-Rule:MF_01211};  Note=Binds 1 [2Fe-2S] cluster per subunit. {ECO:0000255|HAMAP-Rule:MF_01211}; COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01211};  Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01211};	SUBUNIT: Heterotetramer of 2 PyrK and 2 PyrD type B subunits. {ECO:0000255|HAMAP-Rule:MF_01211}.
Q12WN0	PYRK_METBU	Probable dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit (Dihydroorotate oxidase B, electron transfer subunit)	Methanococcoides burtonii (strain DSM 6242 / NBRC 107633 / OCM 468 / ACE-M)	259		pyrK Mbur_1224	PATHWAY: Pyrimidine metabolism; UMP biosynthesis via de novo pathway; orotate from (S)-dihydroorotate (NAD(+) route): step 1/1. {ECO:0000255|HAMAP-Rule:MF_01211}.	COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601; Evidence={ECO:0000255|HAMAP-Rule:MF_01211};  Note=Binds 1 [2Fe-2S] cluster per subunit. {ECO:0000255|HAMAP-Rule:MF_01211}; COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01211};  Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01211};	SUBUNIT: Heterotetramer of 2 PyrK and 2 PyrD type B subunits. {ECO:0000255|HAMAP-Rule:MF_01211}.
Q9UXV5	PYRK_PYRAB	Probable dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit (Dihydroorotate oxidase B, electron transfer subunit)	Pyrococcus abyssi (strain GE5 / Orsay)	247		pyrK PYRAB17530 PAB1150	PATHWAY: Pyrimidine metabolism; UMP biosynthesis via de novo pathway; orotate from (S)-dihydroorotate (NAD(+) route): step 1/1. {ECO:0000255|HAMAP-Rule:MF_01211}.	COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601; Evidence={ECO:0000255|HAMAP-Rule:MF_01211};  Note=Binds 1 [2Fe-2S] cluster per subunit. {ECO:0000255|HAMAP-Rule:MF_01211}; COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01211};  Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01211};	SUBUNIT: Heterotetramer of 2 PyrK and 2 PyrD type B subunits. {ECO:0000255|HAMAP-Rule:MF_01211}.
Q9WYG9	PYRK_THEMA	Putative dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit (Dihydroorotate oxidase B, electron transfer subunit)	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	217		pyrK TM_0334	PATHWAY: Pyrimidine metabolism; UMP biosynthesis via de novo pathway; orotate from (S)-dihydroorotate (NAD(+) route): step 1/1.	COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601; Evidence={ECO:0000250};  Note=Binds 1 [2Fe-2S] cluster per subunit. {ECO:0000250}; COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000250};  Note=Binds 1 FAD per subunit. {ECO:0000250};	SUBUNIT: Heterotetramer of 2 PyrK and 2 PyrD type B subunits. {ECO:0000250}.
Q9WWN1	RUBR_NOSS1	Rubredoxin (Rd)	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576)	111		rub hoxR alr3843		COFACTOR: Name=Fe(3+); Xref=ChEBI:CHEBI:29034; Evidence={ECO:0000250};  Note=Binds 1 Fe(3+) ion per subunit. {ECO:0000250};	
P73068	RUBR_SYNY3	Rubredoxin (Rd)	Synechocystis sp. (strain PCC 6803 / Kazusa)	115		rub slr2033		COFACTOR: Name=Fe(3+); Xref=ChEBI:CHEBI:29034; Evidence={ECO:0000250};  Note=Binds 1 Fe(3+) ion per subunit. {ECO:0000250};	
P16420	YHYD_ANACY	Uncharacterized 9.3 kDa protein in soluble hydrogenase 5'region	Anabaena cylindrica	82					
P42888	URED_RHIME	Urease accessory protein UreD	Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)	277		ureD R02476 SMc01942			SUBUNIT: UreD, UreF and UreG form a complex that acts as a GTP-hydrolysis-dependent molecular chaperone, activating the urease apoprotein by helping to assemble the nickel containing metallocenter of UreC. The UreE protein probably delivers the nickel. {ECO:0000255|HAMAP-Rule:MF_01384}.
Q00409	VHUG_METVO	F420-non-reducing hydrogenase vhu subunit G (EC 1.12.99.-)	Methanococcus voltae	287	1.12.99.-	vhuG			SUBUNIT: The F420-non-reducing hydrogenase vhu is composed of four subunits; VhuA, VhuD, VhuG and VhuU. {ECO:0000250}.
P0A9K9	SLYD_ECOLI	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD (PPIase) (EC 5.2.1.8) (Histidine-rich protein) (Metallochaperone SlyD) (Rotamase) (Sensitivity to lysis protein D) (WHP)	Escherichia coli (strain K12)	196	5.2.1.8	slyD b3349 JW3311			SUBUNIT: Monomer. Binds to a broad range of unrelated Tat signal sequences. Interacts with the hydrogenase nickel incorporation protein HypB. {ECO:0000269|PubMed:15569666, ECO:0000269|PubMed:17215254, ECO:0000269|PubMed:19947632}.
Q57653	Y200_METJA	Uncharacterized hydrogenase expression/formation protein MJ0200	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	82		MJ0200			
P0C1V5	VHUU_METMP	F420-non-reducing hydrogenase vhu subunit U (EC 1.12.99.-)	Methanococcus maripaludis (strain S2 / LL)	44	1.12.99.-	vhuU MMP1693		COFACTOR: Name=Ni(2+); Xref=ChEBI:CHEBI:49786; Evidence={ECO:0000305}; 	SUBUNIT: The F420-non-reducing hydrogenase vhu is composed of four subunits; VhuA, VhuD, VhuG and VhuU. {ECO:0000250}.
Q57701	Y253_METJA	Putative hydrogenase maturation protease MJ0253 (EC 3.4.23.-)	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	154	3.4.23.-	MJ0253			
Q58592	VHUA_METJA	F420-non-reducing hydrogenase vhu subunit A (EC 1.12.99.-)	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	418	1.12.99.-	vhuA MJ1192		COFACTOR: Name=Ni(2+); Xref=ChEBI:CHEBI:49786; Evidence={ECO:0000305}; 	SUBUNIT: The F420-non-reducing hydrogenase vhu is composed of four subunits; VhuA, VhuD, VhuG and VhuU. {ECO:0000250}.
C3P655	PYRK_BACAA	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit (Dihydroorotate oxidase B, electron transfer subunit)	Bacillus anthracis (strain A0248)	259		pyrK BAA_4047	PATHWAY: Pyrimidine metabolism; UMP biosynthesis via de novo pathway; orotate from (S)-dihydroorotate (NAD(+) route): step 1/1. {ECO:0000255|HAMAP-Rule:MF_01211}.	COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601; Evidence={ECO:0000255|HAMAP-Rule:MF_01211};  Note=Binds 1 [2Fe-2S] cluster per subunit. {ECO:0000255|HAMAP-Rule:MF_01211}; COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01211};  Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01211};	SUBUNIT: Heterotetramer of 2 PyrK and 2 PyrD type B subunits. {ECO:0000255|HAMAP-Rule:MF_01211}.
